date_prediction,y_true,y_pred,signal_filtered,signal_executed,trade_return,cumulative_return
2024-04-03,1,2,2,2,-0.0017461603585526722,1.1291806752758036
2024-04-04,2,2,2,1,0.0,1.1291806752758036
2024-04-05,0,2,2,1,0.0,1.1291806752758036
2024-04-08,1,2,2,2,-0.0006401054202944391,1.1284578806050678
2024-04-09,0,2,2,1,0.0,1.1284578806050678
2024-04-10,0,2,2,1,0.0,1.1284578806050678
2024-04-11,0,2,2,2,-0.028399345396999814,1.096410415487798
2024-04-12,0,2,2,1,0.0,1.096410415487798
2024-04-15,0,2,2,1,0.0,1.096410415487798
2024-04-16,0,2,2,2,-0.01666468831027227,1.0781390776535578
2024-04-17,1,2,2,1,0.0,1.0781390776535578
2024-04-18,2,2,2,1,0.0,1.0781390776535578
2024-04-19,2,2,2,2,0.021017730758240014,1.1007991145076175
2024-04-22,1,2,2,1,0.0,1.1007991145076175
2024-04-23,1,2,2,1,0.0,1.1007991145076175
2024-04-24,2,2,2,2,0.008782194302751461,1.1104665462195202
2024-04-25,1,2,2,1,0.0,1.1104665462195202
2024-04-26,0,2,1,1,0.0,1.1104665462195202
2024-04-29,0,2,2,2,-0.01015793598650724,1.0991864981278645
2024-04-30,2,2,2,1,0.0,1.0991864981278645
2024-05-01,2,2,2,1,0.0,1.0991864981278645
2024-05-02,2,2,1,1,0.0,1.0991864981278645
2024-05-03,2,2,2,2,0.011677522354922254,1.1120222730319813
2024-05-06,1,1,1,1,0.0,1.1120222730319813
2024-05-07,1,2,2,1,0.0,1.1120222730319813
2024-05-08,1,2,2,2,0.006505810991883926,1.1192568797590925
2024-05-09,1,2,2,1,0.0,1.1192568797590925
2024-05-10,2,2,1,1,0.0,1.1192568797590925
2024-05-13,2,2,2,2,0.014494175322729726,1.1354795852054922
2024-05-14,2,0,1,1,0.0,1.1354795852054922
2024-05-15,1,2,1,1,0.0,1.1354795852054922
2024-05-16,1,1,1,1,0.0,1.1354795852054922
2024-05-17,1,2,1,1,0.0,1.1354795852054922
2024-05-20,1,1,1,1,0.0,1.1354795852054922
2024-05-21,1,1,1,1,0.0,1.1354795852054922
2024-05-22,1,2,2,2,-0.000431420118364972,1.134989716468442
2024-05-23,1,1,1,1,0.0,1.134989716468442
2024-05-24,0,2,2,1,0.0,1.134989716468442
2024-05-28,1,1,1,1,0.0,1.134989716468442
2024-05-29,1,2,2,2,0.003123193958790416,1.1385345094942054
2024-05-30,2,2,1,1,0.0,1.1385345094942054
2024-05-31,2,2,2,1,0.0,1.1385345094942054
2024-06-03,2,0,0,0,-0.013165775803359635,1.1235448193978166
2024-06-04,2,0,0,1,0.0,1.1235448193978166
2024-06-05,1,0,0,1,0.0,1.1235448193978166
2024-06-06,1,0,1,1,0.0,1.1235448193978166
2024-06-07,2,0,1,1,0.0,1.1235448193978166
2024-06-10,2,0,1,1,0.0,1.1235448193978166
2024-06-11,2,1,1,1,0.0,1.1235448193978166
2024-06-12,2,0,0,0,-0.009629202823314765,1.1127259784507504
2024-06-13,2,0,0,1,0.0,1.1127259784507504
2024-06-14,1,1,1,1,0.0,1.1127259784507504
2024-06-17,1,1,1,1,0.0,1.1127259784507504
2024-06-18,1,0,0,0,0.004084116333644407,1.1172704807942115
2024-06-20,1,0,0,1,0.0,1.1172704807942115
2024-06-21,1,0,0,1,0.0,1.1172704807942115
2024-06-24,1,0,0,0,-0.00642452908148056,1.1100925440984692
2024-06-25,1,0,0,1,0.0,1.1100925440984692
2024-06-26,1,0,0,1,0.0,1.1100925440984692
2024-06-27,1,0,1,1,0.0,1.1100925440984692
2024-06-28,2,0,0,0,-0.014017089951116255,1.0945322770537775
2024-07-01,2,0,0,1,0.0,1.0945322770537775
2024-07-02,2,1,1,1,0.0,1.0945322770537775
2024-07-03,1,1,1,1,0.0,1.0945322770537775
2024-07-05,2,1,1,1,0.0,1.0945322770537775
2024-07-08,1,1,1,1,0.0,1.0945322770537775
2024-07-09,1,1,1,1,0.0,1.0945322770537775
2024-07-10,1,1,1,1,0.0,1.0945322770537775
2024-07-11,2,0,1,1,0.0,1.0945322770537775
2024-07-12,1,0,0,0,0.0048225093100255235,1.099810669149993
2024-07-15,0,0,1,1,0.0,1.099810669149993
2024-07-16,0,1,1,1,0.0,1.099810669149993
2024-07-17,1,0,0,0,0.004269633213473709,1.1045064573115284
2024-07-18,1,0,0,1,0.0,1.1045064573115284
2024-07-19,0,0,1,1,0.0,1.1045064573115284
2024-07-22,0,2,2,2,-0.029686873678912228,1.0717171136357782
2024-07-23,0,2,2,1,0.0,1.0717171136357782
2024-07-24,1,2,2,1,0.0,1.0717171136357782
2024-07-25,1,2,2,2,0.006893537414935226,1.0791050356568528
2024-07-26,2,2,2,1,0.0,1.0791050356568528
2024-07-29,1,1,1,1,0.0,1.0791050356568528
2024-07-30,0,0,0,0,0.01653285675574863,1.0969457246357746
2024-07-31,0,0,1,1,0.0,1.0969457246357746
2024-08-01,0,0,0,1,0.0,1.0969457246357746
2024-08-02,0,0,0,0,0.02750554692776231,1.127117816741952
2024-08-05,2,0,1,1,0.0,1.127117816741952
2024-08-06,2,0,0,1,0.0,1.127117816741952
2024-08-07,2,0,0,0,-0.027866167269689393,1.0957093631279737
2024-08-08,2,0,1,1,0.0,1.0957093631279737
2024-08-09,2,0,0,1,0.0,1.0957093631279737
2024-08-12,2,0,1,1,0.0,1.0957093631279737
2024-08-13,2,2,1,1,0.0,1.0957093631279737
2024-08-14,2,0,0,0,-0.028053922792771746,1.0649704172514645
2024-08-15,2,0,0,1,0.0,1.0649704172514645
2024-08-16,2,0,0,1,0.0,1.0649704172514645
2024-08-19,1,0,0,0,0.006706167392903312,1.072112287138043
2024-08-20,1,0,0,1,0.0,1.072112287138043
2024-08-21,1,0,0,1,0.0,1.072112287138043
2024-08-22,2,0,0,0,-0.009901854475424876,1.0614963872894871
2024-08-23,1,0,0,1,0.0,1.0614963872894871
2024-08-26,1,0,0,1,0.0,1.0614963872894871
2024-08-27,1,0,0,0,-0.00401722393985994,1.057232118590393
2024-08-28,0,0,0,1,0.0,1.057232118590393
2024-08-29,0,0,0,1,0.0,1.057232118590393
2024-08-30,0,0,0,0,0.02271972246011665,1.0812521389006877
2024-09-03,0,0,0,1,0.0,1.0812521389006877
2024-09-04,0,0,0,1,0.0,1.0812521389006877
2024-09-05,1,0,0,0,0.0014336813893090436,1.0828023099693802
2024-09-06,2,0,0,1,0.0,1.0828023099693802
2024-09-09,2,0,0,1,0.0,1.0828023099693802
2024-09-10,2,0,0,0,-0.023746615340531727,1.057089420024698
2024-09-11,2,0,0,1,0.0,1.057089420024698
2024-09-12,1,0,0,1,0.0,1.057089420024698
2024-09-13,1,0,0,0,0.0013793505674188076,1.0585475169160217
2024-09-16,2,2,2,1,0.0,1.0585475169160217
2024-09-17,2,2,2,1,0.0,1.0585475169160217
2024-09-18,2,0,0,0,-0.017854293460671102,1.0396478989069382
2024-09-19,1,0,0,1,0.0,1.0396478989069382
2024-09-20,1,0,0,1,0.0,1.0396478989069382
2024-09-23,1,0,0,0,-0.0046865376820700725,1.0347755498526259
2024-09-24,1,0,0,1,0.0,1.0347755498526259
2024-09-25,1,0,0,1,0.0,1.0347755498526259
2024-09-26,1,0,0,0,0.0063738482361561846,1.0413710521658717
2024-09-27,1,0,0,1,0.0,1.0413710521658717
2024-09-30,0,0,0,1,0.0,1.0413710521658717
2024-10-01,1,2,1,1,0.0,1.0413710521658717
2024-10-02,1,2,2,2,-0.002381995320674399,1.0388905111925268
2024-10-03,2,2,2,1,0.0,1.0388905111925268
2024-10-04,1,2,2,1,0.0,1.0388905111925268
2024-10-07,2,2,2,2,0.014766634505715035,1.0542314276627625
2024-10-08,2,2,2,1,0.0,1.0542314276627625
2024-10-09,1,2,2,1,0.0,1.0542314276627625
2024-10-10,2,2,2,2,0.006091636253539798,1.0606534220471338
2024-10-11,1,2,1,1,0.0,1.0606534220471338
2024-10-15,2,2,2,1,0.0,1.0606534220471338
2024-10-16,1,2,2,2,0.001970016996536424,1.0627429273160012
2024-10-17,1,2,2,1,0.0,1.0627429273160012
2024-10-18,0,0,0,1,0.0,1.0627429273160012
2024-10-21,1,0,0,0,0.007536772816904498,1.070752579321954
2024-10-22,1,0,1,1,0.0,1.070752579321954
2024-10-23,1,2,1,1,0.0,1.070752579321954
2024-10-24,1,2,1,1,0.0,1.070752579321954
2024-10-25,1,0,0,0,-0.0009555251226772862,1.0697294483322404
2024-10-28,0,0,0,1,0.0,1.0697294483322404
2024-10-29,0,0,0,1,0.0,1.0697294483322404
2024-10-30,0,0,0,0,0.017369403806155953,1.0883100110836597
2024-10-31,2,2,2,1,0.0,1.0883100110836597
2024-11-01,2,2,2,1,0.0,1.0883100110836597
2024-11-04,2,2,2,2,0.04558450728482855,1.1379200867120547
2024-11-05,2,2,2,1,0.0,1.1379200867120547
2024-11-06,2,2,2,1,0.0,1.1379200867120547
2024-11-07,1,2,1,1,0.0,1.1379200867120547
2024-11-08,1,1,1,1,0.0,1.1379200867120547
2024-11-12,0,0,1,1,0.0,1.1379200867120547
2024-11-13,0,0,1,1,0.0,1.1379200867120547
2024-11-14,1,2,2,2,-0.005410829044887105,1.1317629956561126
